nom,total,libres,occupation_pct,heure,jour_semaine,minute
Parc Relais Ravezies Le Bouscat,366,45,87.7,13,1,38
Liberation,137,34,75.18,13,1,38
Laharpe,80,10,87.5,13,1,38
Parc Relais Gare De Bruges ,57,47,17.54,13,1,38
Parc Relais Floirac Dravemont,52,52,0.0,13,1,38
Floirac Arena,962,947,1.56,13,1,38
Parc Relais Le Haillan Rostand,204,137,32.84,13,1,38
Parc Relais La Gardette Sud,151,107,29.14,13,1,38
Parc Relais Lauriers,149,65,56.38,13,1,38
Parc Relais Buttiniere,600,0,100.0,13,1,38
Aeroport P0 Confort,341,0,100.0,13,1,38
Aeroport Pr Express,108,0,100.0,13,1,38
Parc Relais Arlac,393,385,2.04,13,1,38
Parc Relais Quatre Chemins,396,218,44.95,13,1,38
Aeroport P4 Longue Duree,3427,0,100.0,13,1,38
Aeroport P2 Flexi,3377,0,100.0,13,1,38
Aeroport P1 Proxi,375,0,100.0,13,1,38
Pessac Centre,400,256,36.0,13,1,38
Parc Relais Bougnard,168,168,0.0,13,1,38
Parc Relais Unitec,218,0,100.0,13,1,38
Parc Relais Gare De Pessac Alouette,148,94,36.49,13,1,38
Parc Relais Arts Et Metiers,590,593,-0.51,13,1,38
Talence 7e Art,321,0,100.0,13,1,38
Parc Relais Cap Metiers,146,132,9.59,13,1,38
Ars - Belcier,225,130,42.22,13,1,38
Bordeaux Bastide,158,0,100.0,13,1,38
Parc Relais Les Pins,220,198,10.0,13,1,38
Parc Relais Villenave Pyrenees,399,158,60.4,13,1,38
Gare Blanquefort,151,0,100.0,13,1,38
Cite Mondiale,842,221,73.75,13,1,38
Gare Saint Jean,267,10,96.25,13,1,38
Porte De Bordeaux,344,90,73.84,13,1,38
Megarama,526,0,100.0,13,1,38
Allees De Chartres,415,32,92.29,13,1,38
Parc Relais Stalingrad,120,0,100.0,13,1,38
Parc Relais Galin,279,0,100.0,13,1,38
Bergonie,69,34,50.72,13,1,38
Beaujon,92,14,84.78,13,1,38
Paludate - Saint Jean,566,127,77.56,13,1,38
Parc Relais Les Aubiers,234,232,0.85,13,1,38
Croix De Seguey,51,0,100.0,13,1,38
Lhote,111,0,100.0,13,1,38
Alsace Lorraine,122,0,100.0,13,1,38
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,13,1,38
Les Bassins,274,133,51.46,13,1,38
Pey Berland - Saint Christoly,399,90,77.44,13,1,38
Bassins A Flots,250,139,44.4,13,1,38
Brienne,300,167,44.33,13,1,38
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,13,1,38
Merignac Centre,285,206,27.72,13,1,38
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,13,1,38
Amedee St Germain,639,247,61.35,13,1,38
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,13,1,38
Parking Brazza Yespark,444,0,100.0,13,1,38
Belvedere,400,348,13.0,13,1,38
Parc Relais Lycee Sud Medoc,117,0,100.0,13,1,38
Saint Jean Armagnac,496,0,100.0,13,1,38
Amplitude,396,144,63.64,13,1,38
Parc Relais Brandenburg,211,1,99.53,13,1,40
Bord'Eau Village,540,259,52.04,13,1,40
Clemenceau,379,215,43.27,13,1,40
Meunier - Saint Jean,323,114,64.71,13,1,40
Bonnac,163,0,100.0,13,1,40
Bastide Niel,248,0,100.0,13,1,40
P4 Belcier -  Gare Saint Jean,600,0,100.0,13,1,40
Grand Parc,341,128,62.46,13,1,40
Parc Relais Quarante Journaux,200,184,8.0,13,1,40
Gare Parempuyre,151,0,100.0,13,1,40
Parc Relais Cantinolle,620,533,14.03,13,1,40
Parc Relais De L'Hippodrome,250,59,76.4,13,1,40
Centre Commercant Ginko,930,819,11.94,13,1,40
Parc Relais La Gardette Nord,242,62,74.38,13,1,40
Parc Relais Gare De Begles,193,193,0.0,13,1,40
Begles Les Secheries,400,232,42.0,13,1,40
Parc Relais Gare De Blanquefort,206,5,97.57,13,1,40
Victor Hugo,634,253,60.09,13,1,40
Victoire,466,236,49.36,13,1,40
Tourny,950,202,78.74,13,1,40
Front Du Medoc,70,70,0.0,13,1,40
Centre Commercial Meriadeck,1230,772,37.24,13,1,40
Huit Mai 45,399,96,75.94,13,1,40
Gambetta,438,49,88.81,13,1,40
Capucins,270,0,100.0,13,1,40
Camille Jullian,338,198,41.42,13,1,40
Republique,361,112,68.98,13,1,40
Grands Hommes,415,156,62.41,13,1,40
Bourse - Jaures,1300,755,41.92,13,1,40
Salinieres,400,100,75.0,13,1,40
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,13,1,40
Leroy,137,0,100.0,13,1,40
Rue De Begles,63,0,100.0,13,1,40
P3 Belcier - Gare Saint Jean,767,0,100.0,13,1,40
Parc Relais Ravezies Le Bouscat,366,43,88.25,13,1,40
Liberation,137,34,75.18,13,1,40
Laharpe,80,10,87.5,13,1,40
Parc Relais Gare De Bruges ,57,47,17.54,13,1,40
Parc Relais Floirac Dravemont,52,52,0.0,13,1,40
Floirac Arena,962,947,1.56,13,1,40
Parc Relais Le Haillan Rostand,204,138,32.35,13,1,40
Parc Relais La Gardette Sud,151,108,28.48,13,1,40
Parc Relais Lauriers,149,65,56.38,13,1,40
Parc Relais Buttiniere,600,0,100.0,13,1,40
Aeroport P0 Confort,341,0,100.0,13,1,40
Aeroport Pr Express,108,0,100.0,13,1,40
Parc Relais Arlac,393,385,2.04,13,1,40
Parc Relais Quatre Chemins,396,217,45.2,13,1,40
Aeroport P4 Longue Duree,3427,0,100.0,13,1,40
Aeroport P2 Flexi,3377,0,100.0,13,1,40
Aeroport P1 Proxi,375,0,100.0,13,1,40
Pessac Centre,400,258,35.5,13,1,40
Parc Relais Bougnard,168,168,0.0,13,1,40
Parc Relais Unitec,218,0,100.0,13,1,40
Parc Relais Gare De Pessac Alouette,148,94,36.49,13,1,40
Parc Relais Arts Et Metiers,590,593,-0.51,13,1,40
Talence 7e Art,321,0,100.0,13,1,40
Parc Relais Cap Metiers,146,132,9.59,13,1,40
Ars - Belcier,225,130,42.22,13,1,40
Bordeaux Bastide,158,0,100.0,13,1,40
Parc Relais Les Pins,220,198,10.0,13,1,40
Parc Relais Villenave Pyrenees,399,158,60.4,13,1,40
Gare Blanquefort,151,0,100.0,13,1,40
Cite Mondiale,842,220,73.87,13,1,40
Gare Saint Jean,267,10,96.25,13,1,40
Porte De Bordeaux,344,89,74.13,13,1,40
Megarama,526,0,100.0,13,1,40
Allees De Chartres,415,34,91.81,13,1,40
Parc Relais Stalingrad,120,1,99.17,13,1,40
Parc Relais Galin,279,0,100.0,13,1,40
Bergonie,69,34,50.72,13,1,40
Beaujon,92,14,84.78,13,1,40
Paludate - Saint Jean,566,127,77.56,13,1,40
Parc Relais Les Aubiers,234,232,0.85,13,1,40
Croix De Seguey,51,0,100.0,13,1,40
Lhote,111,0,100.0,13,1,40
Alsace Lorraine,122,0,100.0,13,1,40
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,13,1,40
Les Bassins,274,133,51.46,13,1,40
Pey Berland - Saint Christoly,399,88,77.94,13,1,40
Bassins A Flots,250,139,44.4,13,1,40
Brienne,300,167,44.33,13,1,40
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,13,1,40
Merignac Centre,285,205,28.07,13,1,40
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,13,1,40
Amedee St Germain,639,248,61.19,13,1,40
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,13,1,40
Parking Brazza Yespark,444,0,100.0,13,1,40
Belvedere,400,348,13.0,13,1,40
Parc Relais Lycee Sud Medoc,117,0,100.0,13,1,40
Saint Jean Armagnac,496,0,100.0,13,1,40
Amplitude,396,144,63.64,13,1,40
Parc Relais Brandenburg,211,0,100.0,13,1,42
Bord'Eau Village,540,261,51.67,13,1,42
Clemenceau,379,215,43.27,13,1,42
Meunier - Saint Jean,323,114,64.71,13,1,42
Bonnac,163,0,100.0,13,1,42
Bastide Niel,248,0,100.0,13,1,42
P4 Belcier -  Gare Saint Jean,600,0,100.0,13,1,42
Grand Parc,341,124,63.64,13,1,42
Parc Relais Quarante Journaux,200,185,7.5,13,1,42
Gare Parempuyre,151,0,100.0,13,1,42
Parc Relais Cantinolle,620,533,14.03,13,1,42
Parc Relais De L'Hippodrome,250,60,76.0,13,1,42
Centre Commercant Ginko,930,820,11.83,13,1,42
Parc Relais La Gardette Nord,242,61,74.79,13,1,42
Parc Relais Gare De Begles,193,193,0.0,13,1,42
Begles Les Secheries,300,294,2.0,13,1,42
Parc Relais Gare De Blanquefort,206,5,97.57,13,1,42
Victor Hugo,634,254,59.94,13,1,42
Victoire,466,236,49.36,13,1,42
Tourny,950,202,78.74,13,1,42
Front Du Medoc,70,70,0.0,13,1,42
Centre Commercial Meriadeck,1230,771,37.32,13,1,42
Huit Mai 45,399,95,76.19,13,1,42
Gambetta,438,51,88.36,13,1,42
Capucins,270,0,100.0,13,1,42
Camille Jullian,338,196,42.01,13,1,42
Republique,361,109,69.81,13,1,42
Grands Hommes,415,153,63.13,13,1,42
Bourse - Jaures,1300,747,42.54,13,1,42
Salinieres,400,100,75.0,13,1,42
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,13,1,42
Leroy,137,0,100.0,13,1,42
Rue De Begles,63,0,100.0,13,1,42
P3 Belcier - Gare Saint Jean,767,0,100.0,13,1,42
Parc Relais Ravezies Le Bouscat,366,41,88.8,13,1,42
Liberation,137,34,75.18,13,1,42
Laharpe,80,10,87.5,13,1,42
Parc Relais Gare De Bruges ,57,48,15.79,13,1,42
Parc Relais Floirac Dravemont,52,52,0.0,13,1,42
Floirac Arena,962,947,1.56,13,1,42
Parc Relais Le Haillan Rostand,204,138,32.35,13,1,42
Parc Relais La Gardette Sud,151,108,28.48,13,1,42
Parc Relais Lauriers,149,64,57.05,13,1,42
Parc Relais Buttiniere,600,0,100.0,13,1,42
Aeroport P0 Confort,341,0,100.0,13,1,42
Aeroport Pr Express,108,0,100.0,13,1,42
Parc Relais Arlac,393,385,2.04,13,1,42
Parc Relais Quatre Chemins,396,216,45.45,13,1,42
Aeroport P4 Longue Duree,3427,0,100.0,13,1,42
Aeroport P2 Flexi,3377,0,100.0,13,1,42
Aeroport P1 Proxi,375,0,100.0,13,1,42
Pessac Centre,400,259,35.25,13,1,42
Parc Relais Bougnard,168,168,0.0,13,1,42
Parc Relais Unitec,218,0,100.0,13,1,42
Parc Relais Gare De Pessac Alouette,148,94,36.49,13,1,42
Parc Relais Arts Et Metiers,590,593,-0.51,13,1,42
Talence 7e Art,321,0,100.0,13,1,42
Parc Relais Cap Metiers,146,132,9.59,13,1,42
Ars - Belcier,225,129,42.67,13,1,42
Bordeaux Bastide,158,0,100.0,13,1,42
Parc Relais Les Pins,220,198,10.0,13,1,42
Parc Relais Villenave Pyrenees,399,159,60.15,13,1,42
Gare Blanquefort,151,0,100.0,13,1,42
Cite Mondiale,842,220,73.87,13,1,42
Gare Saint Jean,267,12,95.51,13,1,42
Porte De Bordeaux,344,89,74.13,13,1,42
Megarama,526,0,100.0,13,1,42
Allees De Chartres,415,29,93.01,13,1,42
Parc Relais Stalingrad,120,1,99.17,13,1,42
Parc Relais Galin,279,0,100.0,13,1,42
Bergonie,69,34,50.72,13,1,42
Beaujon,92,14,84.78,13,1,42
Paludate - Saint Jean,566,126,77.74,13,1,42
Parc Relais Les Aubiers,234,232,0.85,13,1,42
Croix De Seguey,51,0,100.0,13,1,42
Lhote,111,0,100.0,13,1,42
Alsace Lorraine,122,0,100.0,13,1,42
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,13,1,42
Les Bassins,274,134,51.09,13,1,42
Pey Berland - Saint Christoly,399,88,77.94,13,1,42
Bassins A Flots,250,137,45.2,13,1,42
Brienne,300,166,44.67,13,1,42
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,13,1,42
Merignac Centre,285,204,28.42,13,1,42
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,13,1,42
Amedee St Germain,639,250,60.88,13,1,42
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,13,1,42
Parking Brazza Yespark,444,0,100.0,13,1,42
Belvedere,400,348,13.0,13,1,42
Parc Relais Lycee Sud Medoc,117,0,100.0,13,1,42
Saint Jean Armagnac,496,0,100.0,13,1,42
Amplitude,396,143,63.89,13,1,42
Parc Relais Brandenburg,211,2,99.05,13,1,44
Bord'Eau Village,540,261,51.67,13,1,44
Clemenceau,379,218,42.48,13,1,44
Meunier - Saint Jean,323,114,64.71,13,1,44
Bonnac,163,0,100.0,13,1,44
Bastide Niel,248,0,100.0,13,1,44
P4 Belcier -  Gare Saint Jean,600,0,100.0,13,1,44
Grand Parc,341,122,64.22,13,1,44
Parc Relais Quarante Journaux,200,185,7.5,13,1,44
Gare Parempuyre,151,0,100.0,13,1,44
Parc Relais Cantinolle,620,533,14.03,13,1,44
Parc Relais De L'Hippodrome,250,60,76.0,13,1,44
Centre Commercant Ginko,930,821,11.72,13,1,44
Parc Relais La Gardette Nord,242,61,74.79,13,1,44
Parc Relais Gare De Begles,193,193,0.0,13,1,44
Begles Les Secheries,300,294,2.0,13,1,44
Parc Relais Gare De Blanquefort,206,5,97.57,13,1,44
Victor Hugo,634,254,59.94,13,1,44
Victoire,466,236,49.36,13,1,44
Tourny,950,202,78.74,13,1,44
Front Du Medoc,70,70,0.0,13,1,44
Centre Commercial Meriadeck,1230,772,37.24,13,1,44
Huit Mai 45,399,93,76.69,13,1,44
Gambetta,438,53,87.9,13,1,44
Capucins,270,0,100.0,13,1,44
Camille Jullian,338,196,42.01,13,1,44
Republique,361,109,69.81,13,1,44
Grands Hommes,415,155,62.65,13,1,44
Bourse - Jaures,1300,747,42.54,13,1,44
Salinieres,400,98,75.5,13,1,44
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,13,1,44
Leroy,137,0,100.0,13,1,44
Rue De Begles,63,0,100.0,13,1,44
P3 Belcier - Gare Saint Jean,767,0,100.0,13,1,44
Parc Relais Ravezies Le Bouscat,366,42,88.52,13,1,44
Liberation,137,34,75.18,13,1,44
Laharpe,80,10,87.5,13,1,44
Parc Relais Gare De Bruges ,57,48,15.79,13,1,44
Parc Relais Floirac Dravemont,52,52,0.0,13,1,44
Floirac Arena,962,947,1.56,13,1,44
Parc Relais Le Haillan Rostand,204,139,31.86,13,1,44
Parc Relais La Gardette Sud,151,108,28.48,13,1,44
Parc Relais Lauriers,149,63,57.72,13,1,44
Parc Relais Buttiniere,600,0,100.0,13,1,44
Aeroport P0 Confort,341,0,100.0,13,1,44
Aeroport Pr Express,108,0,100.0,13,1,44
Parc Relais Arlac,393,385,2.04,13,1,44
Parc Relais Quatre Chemins,396,217,45.2,13,1,44
Aeroport P4 Longue Duree,3427,0,100.0,13,1,44
Aeroport P2 Flexi,3377,0,100.0,13,1,44
Aeroport P1 Proxi,375,0,100.0,13,1,44
Pessac Centre,400,261,34.75,13,1,44
Parc Relais Bougnard,168,168,0.0,13,1,44
Parc Relais Unitec,218,0,100.0,13,1,44
Parc Relais Gare De Pessac Alouette,148,94,36.49,13,1,44
Parc Relais Arts Et Metiers,590,593,-0.51,13,1,44
Talence 7e Art,321,0,100.0,13,1,44
Parc Relais Cap Metiers,146,132,9.59,13,1,44
Ars - Belcier,225,129,42.67,13,1,44
Bordeaux Bastide,158,0,100.0,13,1,44
Parc Relais Les Pins,220,198,10.0,13,1,44
Parc Relais Villenave Pyrenees,399,158,60.4,13,1,44
Gare Blanquefort,151,0,100.0,13,1,44
Cite Mondiale,842,220,73.87,13,1,44
Gare Saint Jean,267,14,94.76,13,1,44
Porte De Bordeaux,344,90,73.84,13,1,44
Megarama,526,0,100.0,13,1,44
Allees De Chartres,415,27,93.49,13,1,44
Parc Relais Stalingrad,120,1,99.17,13,1,44
Parc Relais Galin,279,0,100.0,13,1,44
Bergonie,69,34,50.72,13,1,44
Beaujon,92,15,83.7,13,1,44
Paludate - Saint Jean,566,125,77.92,13,1,44
Parc Relais Les Aubiers,234,232,0.85,13,1,44
Croix De Seguey,51,0,100.0,13,1,44
Lhote,111,0,100.0,13,1,44
Alsace Lorraine,122,0,100.0,13,1,44
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,13,1,44
Les Bassins,274,134,51.09,13,1,44
Pey Berland - Saint Christoly,399,90,77.44,13,1,44
Bassins A Flots,250,137,45.2,13,1,44
Brienne,300,166,44.67,13,1,44
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,13,1,44
Merignac Centre,285,204,28.42,13,1,44
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,13,1,44
Amedee St Germain,639,249,61.03,13,1,44
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,13,1,44
Parking Brazza Yespark,444,0,100.0,13,1,44
Belvedere,400,348,13.0,13,1,44
Parc Relais Lycee Sud Medoc,117,0,100.0,13,1,44
Saint Jean Armagnac,496,0,100.0,13,1,44
Amplitude,396,144,63.64,13,1,44
Parc Relais Brandenburg,211,2,99.05,13,1,46
Bord'Eau Village,540,260,51.85,13,1,46
Clemenceau,379,219,42.22,13,1,46
Meunier - Saint Jean,323,113,65.02,13,1,46
Bonnac,163,0,100.0,13,1,46
Bastide Niel,248,0,100.0,13,1,46
P4 Belcier -  Gare Saint Jean,600,0,100.0,13,1,46
Grand Parc,341,118,65.4,13,1,46
Parc Relais Quarante Journaux,200,185,7.5,13,1,46
Gare Parempuyre,151,0,100.0,13,1,46
Parc Relais Cantinolle,620,532,14.19,13,1,46
Parc Relais De L'Hippodrome,250,60,76.0,13,1,46
Centre Commercant Ginko,930,824,11.4,13,1,46
Parc Relais La Gardette Nord,242,59,75.62,13,1,46
Parc Relais Gare De Begles,193,193,0.0,13,1,46
Begles Les Secheries,400,237,40.75,13,1,46
Parc Relais Gare De Blanquefort,206,5,97.57,13,1,46
Victor Hugo,634,254,59.94,13,1,46
Victoire,466,236,49.36,13,1,46
Tourny,950,201,78.84,13,1,46
Front Du Medoc,70,70,0.0,13,1,46
Centre Commercial Meriadeck,1230,769,37.48,13,1,46
Huit Mai 45,399,94,76.44,13,1,46
Gambetta,438,52,88.13,13,1,46
Capucins,270,0,100.0,13,1,46
Camille Jullian,338,197,41.72,13,1,46
Republique,361,107,70.36,13,1,46
Grands Hommes,415,154,62.89,13,1,46
Bourse - Jaures,1300,743,42.85,13,1,46
Salinieres,400,98,75.5,13,1,46
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,13,1,46
Leroy,137,0,100.0,13,1,46
Rue De Begles,63,0,100.0,13,1,46
P3 Belcier - Gare Saint Jean,767,0,100.0,13,1,46
Parc Relais Ravezies Le Bouscat,366,40,89.07,13,1,46
Liberation,137,36,73.72,13,1,46
Laharpe,80,10,87.5,13,1,46
Parc Relais Gare De Bruges ,57,49,14.04,13,1,46
Parc Relais Floirac Dravemont,52,52,0.0,13,1,46
Floirac Arena,962,947,1.56,13,1,46
Parc Relais Le Haillan Rostand,204,139,31.86,13,1,46
Parc Relais La Gardette Sud,151,108,28.48,13,1,46
Parc Relais Lauriers,149,63,57.72,13,1,46
Parc Relais Buttiniere,600,0,100.0,13,1,46
Aeroport P0 Confort,341,0,100.0,13,1,46
Aeroport Pr Express,108,0,100.0,13,1,46
Parc Relais Arlac,393,385,2.04,13,1,46
Parc Relais Quatre Chemins,396,218,44.95,13,1,46
Aeroport P4 Longue Duree,3427,0,100.0,13,1,46
Aeroport P2 Flexi,3377,0,100.0,13,1,46
Aeroport P1 Proxi,375,0,100.0,13,1,46
Pessac Centre,400,262,34.5,13,1,46
Parc Relais Bougnard,168,168,0.0,13,1,46
Parc Relais Unitec,218,0,100.0,13,1,46
Parc Relais Gare De Pessac Alouette,148,93,37.16,13,1,46
Parc Relais Arts Et Metiers,590,593,-0.51,13,1,46
Talence 7e Art,321,0,100.0,13,1,46
Parc Relais Cap Metiers,146,132,9.59,13,1,46
Ars - Belcier,225,128,43.11,13,1,46
Bordeaux Bastide,158,0,100.0,13,1,46
Parc Relais Les Pins,220,198,10.0,13,1,46
Parc Relais Villenave Pyrenees,399,158,60.4,13,1,46
Gare Blanquefort,151,0,100.0,13,1,46
Cite Mondiale,842,217,74.23,13,1,46
Gare Saint Jean,267,12,95.51,13,1,46
Porte De Bordeaux,344,90,73.84,13,1,46
Megarama,526,0,100.0,13,1,46
Allees De Chartres,415,27,93.49,13,1,46
Parc Relais Stalingrad,120,1,99.17,13,1,46
Parc Relais Galin,279,0,100.0,13,1,46
Bergonie,69,32,53.62,13,1,46
Beaujon,92,15,83.7,13,1,46
Paludate - Saint Jean,566,126,77.74,13,1,46
Parc Relais Les Aubiers,234,232,0.85,13,1,46
Croix De Seguey,51,0,100.0,13,1,46
Lhote,111,0,100.0,13,1,46
Alsace Lorraine,122,0,100.0,13,1,46
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,13,1,46
Les Bassins,274,135,50.73,13,1,46
Pey Berland - Saint Christoly,399,87,78.2,13,1,46
Bassins A Flots,250,137,45.2,13,1,46
Brienne,300,166,44.67,13,1,46
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,13,1,46
Merignac Centre,285,201,29.47,13,1,46
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,13,1,46
Amedee St Germain,639,250,60.88,13,1,46
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,13,1,46
Parking Brazza Yespark,444,0,100.0,13,1,46
Belvedere,400,348,13.0,13,1,46
Parc Relais Lycee Sud Medoc,117,0,100.0,13,1,46
Saint Jean Armagnac,496,0,100.0,13,1,46
Amplitude,396,145,63.38,13,1,46
Parc Relais Brandenburg,211,1,99.53,13,1,50
Bord'Eau Village,540,259,52.04,13,1,50
Clemenceau,379,218,42.48,13,1,50
Meunier - Saint Jean,323,114,64.71,13,1,50
Bonnac,163,0,100.0,13,1,50
Bastide Niel,248,0,100.0,13,1,50
P4 Belcier -  Gare Saint Jean,600,0,100.0,13,1,50
Grand Parc,341,118,65.4,13,1,50
Parc Relais Quarante Journaux,200,185,7.5,13,1,50
Gare Parempuyre,151,0,100.0,13,1,50
Parc Relais Cantinolle,620,532,14.19,13,1,50
Parc Relais De L'Hippodrome,250,60,76.0,13,1,50
Centre Commercant Ginko,930,821,11.72,13,1,50
Parc Relais La Gardette Nord,242,58,76.03,13,1,50
Parc Relais Gare De Begles,193,193,0.0,13,1,50
Begles Les Secheries,400,237,40.75,13,1,50
Parc Relais Gare De Blanquefort,206,4,98.06,13,1,50
Victor Hugo,634,252,60.25,13,1,50
Victoire,466,236,49.36,13,1,50
Tourny,950,199,79.05,13,1,50
Front Du Medoc,70,70,0.0,13,1,50
Centre Commercial Meriadeck,1230,769,37.48,13,1,50
Huit Mai 45,399,94,76.44,13,1,50
Gambetta,438,53,87.9,13,1,50
Capucins,270,0,100.0,13,1,50
Camille Jullian,338,197,41.72,13,1,50
Republique,361,106,70.64,13,1,50
Grands Hommes,415,152,63.37,13,1,50
Bourse - Jaures,1300,743,42.85,13,1,50
Salinieres,400,98,75.5,13,1,50
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,13,1,50
Leroy,137,0,100.0,13,1,50
Rue De Begles,63,0,100.0,13,1,50
P3 Belcier - Gare Saint Jean,767,0,100.0,13,1,50
Parc Relais Ravezies Le Bouscat,366,38,89.62,13,1,50
Liberation,137,36,73.72,13,1,50
Laharpe,80,10,87.5,13,1,50
Parc Relais Gare De Bruges ,57,49,14.04,13,1,50
Parc Relais Floirac Dravemont,52,52,0.0,13,1,50
Floirac Arena,962,947,1.56,13,1,50
Parc Relais Le Haillan Rostand,204,138,32.35,13,1,50
Parc Relais La Gardette Sud,151,108,28.48,13,1,50
Parc Relais Lauriers,149,63,57.72,13,1,50
Parc Relais Buttiniere,600,0,100.0,13,1,50
Aeroport P0 Confort,341,0,100.0,13,1,50
Aeroport Pr Express,108,0,100.0,13,1,50
Parc Relais Arlac,393,385,2.04,13,1,50
Parc Relais Quatre Chemins,396,218,44.95,13,1,50
Aeroport P4 Longue Duree,3427,0,100.0,13,1,50
Aeroport P2 Flexi,3377,0,100.0,13,1,50
Aeroport P1 Proxi,375,0,100.0,13,1,50
Pessac Centre,400,262,34.5,13,1,50
Parc Relais Bougnard,168,168,0.0,13,1,50
Parc Relais Unitec,218,0,100.0,13,1,50
Parc Relais Gare De Pessac Alouette,148,93,37.16,13,1,50
Parc Relais Arts Et Metiers,590,593,-0.51,13,1,50
Talence 7e Art,321,0,100.0,13,1,50
Parc Relais Cap Metiers,146,132,9.59,13,1,50
Ars - Belcier,225,126,44.0,13,1,50
Bordeaux Bastide,158,0,100.0,13,1,50
Parc Relais Les Pins,220,198,10.0,13,1,50
Parc Relais Villenave Pyrenees,399,158,60.4,13,1,50
Gare Blanquefort,151,0,100.0,13,1,50
Cite Mondiale,842,217,74.23,13,1,50
Gare Saint Jean,267,13,95.13,13,1,50
Porte De Bordeaux,344,90,73.84,13,1,50
Megarama,526,0,100.0,13,1,50
Allees De Chartres,415,26,93.73,13,1,50
Parc Relais Stalingrad,120,1,99.17,13,1,50
Parc Relais Galin,279,0,100.0,13,1,50
Bergonie,69,33,52.17,13,1,50
Beaujon,92,15,83.7,13,1,50
Paludate - Saint Jean,566,127,77.56,13,1,50
Parc Relais Les Aubiers,234,232,0.85,13,1,50
Croix De Seguey,51,0,100.0,13,1,50
Lhote,111,0,100.0,13,1,50
Alsace Lorraine,122,0,100.0,13,1,50
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,13,1,50
Les Bassins,274,135,50.73,13,1,50
Pey Berland - Saint Christoly,399,89,77.69,13,1,50
Bassins A Flots,250,136,45.6,13,1,50
Brienne,300,165,45.0,13,1,50
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,13,1,50
Merignac Centre,285,201,29.47,13,1,50
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,13,1,50
Amedee St Germain,639,249,61.03,13,1,50
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,13,1,50
Parking Brazza Yespark,444,0,100.0,13,1,50
Belvedere,400,348,13.0,13,1,50
Parc Relais Lycee Sud Medoc,117,0,100.0,13,1,50
Saint Jean Armagnac,496,0,100.0,13,1,50
Amplitude,396,145,63.38,13,1,50
Parc Relais Brandenburg,211,0,100.0,13,1,52
Bord'Eau Village,540,257,52.41,13,1,52
Clemenceau,379,218,42.48,13,1,52
Meunier - Saint Jean,323,114,64.71,13,1,52
Bonnac,163,0,100.0,13,1,52
Bastide Niel,248,0,100.0,13,1,52
P4 Belcier -  Gare Saint Jean,600,0,100.0,13,1,52
Grand Parc,341,117,65.69,13,1,52
Parc Relais Quarante Journaux,200,185,7.5,13,1,52
Gare Parempuyre,151,0,100.0,13,1,52
Parc Relais Cantinolle,620,532,14.19,13,1,52
Parc Relais De L'Hippodrome,250,61,75.6,13,1,52
Centre Commercant Ginko,930,823,11.51,13,1,52
Parc Relais La Gardette Nord,242,58,76.03,13,1,52
Parc Relais Gare De Begles,193,193,0.0,13,1,52
Begles Les Secheries,300,294,2.0,13,1,52
Parc Relais Gare De Blanquefort,206,5,97.57,13,1,52
Victor Hugo,634,252,60.25,13,1,52
Victoire,466,238,48.93,13,1,52
Tourny,950,199,79.05,13,1,52
Front Du Medoc,70,70,0.0,13,1,52
Centre Commercial Meriadeck,1230,770,37.4,13,1,52
Huit Mai 45,399,91,77.19,13,1,52
Gambetta,438,48,89.04,13,1,52
Capucins,270,0,100.0,13,1,52
Camille Jullian,338,198,41.42,13,1,52
Republique,361,105,70.91,13,1,52
Grands Hommes,415,152,63.37,13,1,52
Bourse - Jaures,1300,743,42.85,13,1,52
Salinieres,400,98,75.5,13,1,52
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,13,1,52
Leroy,137,0,100.0,13,1,52
